station_id,timestamp,vehicle_count,hour,day_of_week
NSW-STN-007,2026-08-02 01:00:00,65,1,Sunday
NSW-STN-007,2026-08-02 02:00:00,52,2,Sunday
NSW-STN-007,2026-08-02 03:00:00,57,3,Sunday
NSW-STN-007,2026-08-02 04:00:00,88,4,Sunday
NSW-STN-007,2026-08-02 05:00:00,36,5,Sunday
NSW-STN-007,2026-08-02 06:00:00,74,6,Sunday
NSW-STN-007,2026-08-02 07:00:00,280,7,Sunday
NSW-STN-007,2026-08-02 08:00:00,312,8,Sunday
NSW-STN-007,2026-08-02 09:00:00,280,9,Sunday
NSW-STN-007,2026-08-02 10:00:00,307,10,Sunday
NSW-STN-007,2026-08-02 11:00:00,282,11,Sunday
NSW-STN-007,2026-08-02 12:00:00,332,12,Sunday
NSW-STN-007,2026-08-02 13:00:00,301,13,Sunday
NSW-STN-007,2026-08-02 14:00:00,284,14,Sunday
NSW-STN-007,2026-08-02 15:00:00,283,15,Sunday
NSW-STN-007,2026-08-02 16:00:00,324,16,Sunday
NSW-STN-007,2026-08-02 17:00:00,334,17,Sunday
NSW-STN-007,2026-08-02 18:00:00,279,18,Sunday
NSW-STN-007,2026-08-02 19:00:00,305,19,Sunday
NSW-STN-007,2026-08-02 20:00:00,41,20,Sunday
NSW-STN-007,2026-08-02 21:00:00,38,21,Sunday
NSW-STN-007,2026-08-02 22:00:00,75,22,Sunday
NSW-STN-007,2026-08-02 23:00:00,50,23,Sunday
NSW-STN-007,2026-08-03 00:00:00,74,0,Monday
NSW-STN-007,2026-08-03 01:00:00,61,1,Monday
NSW-STN-007,2026-08-03 02:00:00,58,2,Monday
NSW-STN-007,2026-08-03 03:00:00,61,3,Monday
NSW-STN-007,2026-08-03 04:00:00,57,4,Monday
NSW-STN-007,2026-08-03 05:00:00,45,5,Monday
NSW-STN-007,2026-08-03 06:00:00,56,6,Monday
NSW-STN-007,2026-08-03 07:00:00,368,7,Monday
NSW-STN-007,2026-08-03 08:00:00,279,8,Monday
NSW-STN-007,2026-08-03 09:00:00,239,9,Monday
NSW-STN-007,2026-08-03 10:00:00,335,10,Monday
NSW-STN-007,2026-08-03 11:00:00,286,11,Monday
NSW-STN-007,2026-08-03 12:00:00,363,12,Monday
NSW-STN-007,2026-08-03 13:00:00,263,13,Monday
NSW-STN-007,2026-08-03 14:00:00,304,14,Monday
NSW-STN-007,2026-08-03 15:00:00,383,15,Monday
NSW-STN-007,2026-08-03 16:00:00,299,16,Monday
NSW-STN-007,2026-08-03 17:00:00,356,17,Monday
NSW-STN-007,2026-08-03 18:00:00,306,18,Monday
NSW-STN-007,2026-08-03 19:00:00,276,19,Monday
NSW-STN-007,2026-08-03 20:00:00,72,20,Monday
NSW-STN-007,2026-08-03 21:00:00,56,21,Monday
NSW-STN-007,2026-08-03 22:00:00,60,22,Monday
NSW-STN-007,2026-08-03 23:00:00,78,23,Monday
NSW-STN-007,2026-08-04 00:00:00,53,0,Tuesday
NSW-STN-007,2026-08-04 01:00:00,81,1,Tuesday
NSW-STN-007,2026-08-04 02:00:00,92,2,Tuesday
NSW-STN-007,2026-08-04 03:00:00,78,3,Tuesday
NSW-STN-007,2026-08-04 04:00:00,58,4,Tuesday
NSW-STN-007,2026-08-04 05:00:00,57,5,Tuesday
NSW-STN-007,2026-08-04 06:00:00,50,6,Tuesday
NSW-STN-007,2026-08-04 07:00:00,332,7,Tuesday
NSW-STN-007,2026-08-04 08:00:00,215,8,Tuesday
NSW-STN-007,2026-08-04 09:00:00,312,9,Tuesday
NSW-STN-007,2026-08-04 10:00:00,292,10,Tuesday
NSW-STN-007,2026-08-04 11:00:00,276,11,Tuesday
NSW-STN-007,2026-08-04 12:00:00,348,12,Tuesday
NSW-STN-007,2026-08-04 13:00:00,228,13,Tuesday
NSW-STN-007,2026-08-04 14:00:00,219,14,Tuesday
NSW-STN-007,2026-08-04 15:00:00,444,15,Tuesday
NSW-STN-007,2026-08-04 16:00:00,425,16,Tuesday
NSW-STN-007,2026-08-04 17:00:00,279,17,Tuesday
NSW-STN-007,2026-08-04 18:00:00,337,18,Tuesday
NSW-STN-007,2026-08-04 19:00:00,278,19,Tuesday
NSW-STN-007,2026-08-04 20:00:00,74,20,Tuesday
NSW-STN-007,2026-08-04 21:00:00,49,21,Tuesday
NSW-STN-007,2026-08-04 22:00:00,51,22,Tuesday
NSW-STN-007,2026-08-04 23:00:00,56,23,Tuesday
NSW-STN-007,2026-08-05 00:00:00,76,0,Wednesday
NSW-STN-007,2026-08-05 01:00:00,51,1,Wednesday
NSW-STN-007,2026-08-05 02:00:00,57,2,Wednesday
NSW-STN-007,2026-08-05 03:00:00,74,3,Wednesday
NSW-STN-007,2026-08-05 04:00:00,55,4,Wednesday
NSW-STN-007,2026-08-05 05:00:00,53,5,Wednesday
NSW-STN-007,2026-08-05 06:00:00,61,6,Wednesday
NSW-STN-007,2026-08-05 07:00:00,291,7,Wednesday
NSW-STN-007,2026-08-05 08:00:00,308,8,Wednesday
NSW-STN-007,2026-08-05 09:00:00,332,9,Wednesday
NSW-STN-007,2026-08-05 10:00:00,347,10,Wednesday
NSW-STN-007,2026-08-05 11:00:00,199,11,Wednesday
NSW-STN-007,2026-08-05 12:00:00,345,12,Wednesday
NSW-STN-007,2026-08-05 13:00:00,278,13,Wednesday
NSW-STN-007,2026-08-05 14:00:00,228,14,Wednesday
NSW-STN-007,2026-08-05 15:00:00,269,15,Wednesday
NSW-STN-007,2026-08-05 16:00:00,352,16,Wednesday
NSW-STN-007,2026-08-05 17:00:00,226,17,Wednesday
NSW-STN-007,2026-08-05 18:00:00,242,18,Wednesday
NSW-STN-007,2026-08-05 19:00:00,285,19,Wednesday
NSW-STN-007,2026-08-05 20:00:00,58,20,Wednesday
NSW-STN-007,2026-08-05 21:00:00,38,21,Wednesday
NSW-STN-007,2026-08-05 22:00:00,58,22,Wednesday
NSW-STN-007,2026-08-05 23:00:00,55,23,Wednesday
NSW-STN-007,2026-08-06 00:00:00,59,0,Thursday
NSW-STN-007,2026-08-06 01:00:00,48,1,Thursday
NSW-STN-007,2026-08-06 02:00:00,67,2,Thursday
NSW-STN-007,2026-08-06 03:00:00,65,3,Thursday
NSW-STN-007,2026-08-06 04:00:00,74,4,Thursday
NSW-STN-007,2026-08-06 05:00:00,67,5,Thursday
NSW-STN-007,2026-08-06 06:00:00,47,6,Thursday
NSW-STN-007,2026-08-06 07:00:00,247,7,Thursday
NSW-STN-007,2026-08-06 08:00:00,352,8,Thursday
NSW-STN-007,2026-08-06 09:00:00,289,9,Thursday
NSW-STN-007,2026-08-06 10:00:00,230,10,Thursday
NSW-STN-007,2026-08-06 11:00:00,221,11,Thursday
NSW-STN-007,2026-08-06 12:00:00,258,12,Thursday
NSW-STN-007,2026-08-06 13:00:00,313,13,Thursday
NSW-STN-007,2026-08-06 14:00:00,244,14,Thursday
NSW-STN-007,2026-08-06 15:00:00,280,15,Thursday
NSW-STN-007,2026-08-06 16:00:00,331,16,Thursday
NSW-STN-007,2026-08-06 17:00:00,373,17,Thursday
NSW-STN-007,2026-08-06 18:00:00,224,18,Thursday
NSW-STN-007,2026-08-06 19:00:00,370,19,Thursday
NSW-STN-007,2026-08-06 20:00:00,57,20,Thursday
NSW-STN-007,2026-08-06 21:00:00,68,21,Thursday
NSW-STN-007,2026-08-06 22:00:00,68,22,Thursday
NSW-STN-007,2026-08-06 23:00:00,64,23,Thursday
NSW-STN-007,2026-08-07 00:00:00,44,0,Friday
NSW-STN-008,2026-08-01 00:00:00,74,0,Saturday
NSW-STN-008,2026-08-01 01:00:00,66,1,Saturday
NSW-STN-008,2026-08-01 02:00:00,69,2,Saturday
NSW-STN-008,2026-08-01 03:00:00,56,3,Saturday
NSW-STN-008,2026-08-01 04:00:00,64,4,Saturday
NSW-STN-008,2026-08-01 05:00:00,72,5,Saturday
NSW-STN-008,2026-08-01 06:00:00,55,6,Saturday
NSW-STN-008,2026-08-01 07:00:00,301,7,Saturday
NSW-STN-008,2026-08-01 08:00:00,272,8,Saturday
NSW-STN-008,2026-08-01 09:00:00,354,9,Saturday
NSW-STN-008,2026-08-01 10:00:00,333,10,Saturday
NSW-STN-008,2026-08-01 11:00:00,232,11,Saturday
NSW-STN-008,2026-08-01 12:00:00,274,12,Saturday
NSW-STN-008,2026-08-01 13:00:00,320,13,Saturday
NSW-STN-008,2026-08-01 14:00:00,315,14,Saturday
NSW-STN-008,2026-08-01 15:00:00,223,15,Saturday
NSW-STN-008,2026-08-01 16:00:00,272,16,Saturday
NSW-STN-008,2026-08-01 17:00:00,325,17,Saturday
NSW-STN-008,2026-08-01 18:00:00,183,18,Saturday
NSW-STN-008,2026-08-01 19:00:00,361,19,Saturday
NSW-STN-008,2026-08-01 20:00:00,60,20,Saturday
NSW-STN-008,2026-08-01 21:00:00,63,21,Saturday
NSW-STN-008,2026-08-01 22:00:00,41,22,Saturday
NSW-STN-008,2026-08-01 23:00:00,24,23,Saturday
NSW-STN-008,2026-08-02 00:00:00,46,0,Sunday
NSW-STN-008,2026-08-02 01:00:00,60,1,Sunday
NSW-STN-008,2026-08-02 02:00:00,74,2,Sunday
NSW-STN-008,2026-08-02 03:00:00,57,3,Sunday
NSW-STN-008,2026-08-02 04:00:00,53,4,Sunday
NSW-STN-008,2026-08-02 05:00:00,58,5,Sunday
NSW-STN-008,2026-08-02 06:00:00,69,6,Sunday
NSW-STN-008,2026-08-02 07:00:00,322,7,Sunday
NSW-STN-008,2026-08-02 08:00:00,328,8,Sunday
NSW-STN-008,2026-08-02 09:00:00,291,9,Sunday
NSW-STN-008,2026-08-02 10:00:00,349,10,Sunday
NSW-STN-008,2026-08-02 11:00:00,311,11,Sunday
NSW-STN-008,2026-08-02 12:00:00,244,12,Sunday
NSW-STN-008,2026-08-02 13:00:00,390,13,Sunday
NSW-STN-008,2026-08-02 14:00:00,267,14,Sunday
NSW-STN-008,2026-08-02 15:00:00,216,15,Sunday
NSW-STN-008,2026-08-02 16:00:00,302,16,Sunday
NSW-STN-008,2026-08-02 17:00:00,268,17,Sunday
NSW-STN-008,2026-08-02 18:00:00,308,18,Sunday
NSW-STN-008,2026-08-02 19:00:00,360,19,Sunday
NSW-STN-008,2026-08-02 20:00:00,60,20,Sunday
NSW-STN-008,2026-08-02 21:00:00,66,21,Sunday
NSW-STN-008,2026-08-02 22:00:00,50,22,Sunday
NSW-STN-008,2026-08-02 23:00:00,68,23,Sunday
NSW-STN-008,2026-08-03 00:00:00,50,0,Monday
NSW-STN-008,2026-08-03 01:00:00,39,1,Monday
NSW-STN-008,2026-08-03 02:00:00,69,2,Monday
NSW-STN-008,2026-08-03 03:00:00,50,3,Monday
NSW-STN-008,2026-08-03 04:00:00,46,4,Monday
NSW-STN-008,2026-08-03 05:00:00,54,5,Monday
NSW-STN-008,2026-08-03 06:00:00,75,6,Monday
NSW-STN-008,2026-08-03 07:00:00,276,7,Monday
NSW-STN-008,2026-08-03 08:00:00,235,8,Monday
NSW-STN-008,2026-08-03 09:00:00,326,9,Monday
NSW-STN-008,2026-08-03 10:00:00,354,10,Monday
NSW-STN-008,2026-08-03 11:00:00,258,11,Monday
NSW-STN-008,2026-08-03 12:00:00,388,12,Monday
NSW-STN-008,2026-08-03 13:00:00,194,13,Monday
NSW-STN-008,2026-08-03 14:00:00,183,14,Monday
NSW-STN-008,2026-08-03 15:00:00,310,15,Monday
NSW-STN-008,2026-08-03 16:00:00,247,16,Monday
NSW-STN-008,2026-08-03 17:00:00,280,17,Monday
NSW-STN-008,2026-08-03 18:00:00,403,18,Monday
NSW-STN-008,2026-08-03 19:00:00,207,19,Monday
NSW-STN-008,2026-08-03 20:00:00,80,20,Monday
NSW-STN-008,2026-08-03 21:00:00,72,21,Monday
NSW-STN-008,2026-08-03 22:00:00,99,22,Monday
NSW-STN-008,2026-08-03 23:00:00,68,23,Monday
NSW-STN-008,2026-08-04 00:00:00,78,0,Tuesday
NSW-STN-008,2026-08-04 01:00:00,79,1,Tuesday
NSW-STN-008,2026-08-04 02:00:00,63,2,Tuesday
NSW-STN-008,2026-08-04 03:00:00,67,3,Tuesday
NSW-STN-008,2026-08-04 04:00:00,57,4,Tuesday
NSW-STN-008,2026-08-04 05:00:00,66,5,Tuesday
NSW-STN-008,2026-08-04 06:00:00,38,6,Tuesday
NSW-STN-008,2026-08-04 07:00:00,405,7,Tuesday
NSW-STN-008,2026-08-04 08:00:00,349,8,Tuesday
NSW-STN-008,2026-08-04 09:00:00,325,9,Tuesday
NSW-STN-008,2026-08-04 10:00:00,213,10,Tuesday
NSW-STN-008,2026-08-04 11:00:00,332,11,Tuesday
NSW-STN-008,2026-08-04 12:00:00,339,12,Tuesday
NSW-STN-008,2026-08-04 13:00:00,299,13,Tuesday
NSW-STN-008,2026-08-04 14:00:00,334,14,Tuesday
NSW-STN-008,2026-08-04 15:00:00,248,15,Tuesday
NSW-STN-008,2026-08-04 16:00:00,327,16,Tuesday
NSW-STN-008,2026-08-04 17:00:00,223,17,Tuesday
NSW-STN-008,2026-08-04 18:00:00,325,18,Tuesday
NSW-STN-008,2026-08-04 19:00:00,235,19,Tuesday
NSW-STN-008,2026-08-04 20:00:00,52,20,Tuesday
NSW-STN-008,2026-08-04 21:00:00,81,21,Tuesday
NSW-STN-008,2026-08-04 22:00:00,48,22,Tuesday
NSW-STN-008,2026-08-04 23:00:00,57,23,Tuesday
NSW-STN-008,2026-08-05 00:00:00,61,0,Wednesday
NSW-STN-008,2026-08-05 01:00:00,78,1,Wednesday
NSW-STN-008,2026-08-05 02:00:00,56,2,Wednesday
NSW-STN-008,2026-08-05 03:00:00,66,3,Wednesday
NSW-STN-008,2026-08-05 04:00:00,45,4,Wednesday
NSW-STN-008,2026-08-05 05:00:00,64,5,Wednesday
NSW-STN-008,2026-08-05 06:00:00,57,6,Wednesday
NSW-STN-008,2026-08-05 07:00:00,300,7,Wednesday
NSW-STN-008,2026-08-05 08:00:00,388,8,Wednesday
NSW-STN-008,2026-08-05 09:00:00,341,9,Wednesday
NSW-STN-008,2026-08-05 10:00:00,371,10,Wednesday
NSW-STN-008,2026-08-05 11:00:00,220,11,Wednesday
NSW-STN-008,2026-08-05 12:00:00,266,12,Wednesday
NSW-STN-008,2026-08-05 13:00:00,205,13,Wednesday
NSW-STN-008,2026-08-05 14:00:00,175,14,Wednesday
NSW-STN-008,2026-08-05 15:00:00,247,15,Wednesday
NSW-STN-008,2026-08-05 16:00:00,393,16,Wednesday
NSW-STN-008,2026-08-05 17:00:00,321,17,Wednesday
NSW-STN-008,2026-08-05 18:00:00,316,18,Wednesday
NSW-STN-008,2026-08-05 19:00:00,317,19,Wednesday
NSW-STN-008,2026-08-05 20:00:00,79,20,Wednesday
NSW-STN-008,2026-08-05 21:00:00,42,21,Wednesday
NSW-STN-008,2026-08-05 22:00:00,53,22,Wednesday
NSW-STN-008,2026-08-05 23:00:00,62,23,Wednesday
NSW-STN-008,2026-08-06 00:00:00,71,0,Thursday
NSW-STN-008,2026-08-06 01:00:00,42,1,Thursday
NSW-STN-008,2026-08-06 02:00:00,64,2,Thursday
NSW-STN-008,2026-08-06 03:00:00,57,3,Thursday
NSW-STN-008,2026-08-06 04:00:00,53,4,Thursday
NSW-STN-008,2026-08-06 05:00:00,73,5,Thursday
NSW-STN-008,2026-08-06 06:00:00,59,6,Thursday
NSW-STN-008,2026-08-06 07:00:00,261,7,Thursday
NSW-STN-008,2026-08-06 08:00:00,429,8,Thursday
NSW-STN-008,2026-08-06 09:00:00,397,9,Thursday
NSW-STN-008,2026-08-06 10:00:00,358,10,Thursday
NSW-STN-008,2026-08-06 11:00:00,293,11,Thursday
NSW-STN-008,2026-08-06 12:00:00,244,12,Thursday
NSW-STN-008,2026-08-06 13:00:00,241,13,Thursday
NSW-STN-008,2026-08-06 14:00:00,387,14,Thursday
NSW-STN-008,2026-08-06 15:00:00,244,15,Thursday
NSW-STN-008,2026-08-06 16:00:00,292,16,Thursday
NSW-STN-008,2026-08-06 17:00:00,378,17,Thursday
NSW-STN-008,2026-08-06 18:00:00,355,18,Thursday
NSW-STN-008,2026-08-06 19:00:00,278,19,Thursday
NSW-STN-008,2026-08-06 20:00:00,61,20,Thursday
NSW-STN-008,2026-08-06 21:00:00,78,21,Thursday
NSW-STN-008,2026-08-06 22:00:00,65,22,Thursday
NSW-STN-008,2026-08-06 23:00:00,70,23,Thursday
NSW-STN-008,2026-08-07 00:00:00,61,0,Friday
NSW-STN-009,2026-08-01 00:00:00,76,0,Saturday
NSW-STN-009,2026-08-01 01:00:00,73,1,Saturday
NSW-STN-009,2026-08-01 02:00:00,77,2,Saturday
NSW-STN-009,2026-08-01 03:00:00,51,3,Saturday
NSW-STN-009,2026-08-01 04:00:00,44,4,Saturday
NSW-STN-009,2026-08-01 05:00:00,58,5,Saturday
NSW-STN-009,2026-08-01 06:00:00,53,6,Saturday
NSW-STN-009,2026-08-01 07:00:00,355,7,Saturday
NSW-STN-009,2026-08-01 08:00:00,195,8,Saturday
NSW-STN-009,2026-08-01 09:00:00,325,9,Saturday
NSW-STN-009,2026-08-01 10:00:00,273,10,Saturday
NSW-STN-009,2026-08-01 11:00:00,271,11,Saturday
NSW-STN-009,2026-08-01 12:00:00,266,12,Saturday
NSW-STN-009,2026-08-01 13:00:00,249,13,Saturday
NSW-STN-009,2026-08-01 14:00:00,290,14,Saturday
NSW-STN-009,2026-08-01 15:00:00,176,15,Saturday
NSW-STN-009,2026-08-01 16:00:00,239,16,Saturday
NSW-STN-009,2026-08-01 17:00:00,319,17,Saturday
NSW-STN-009,2026-08-01 18:00:00,341,18,Saturday
NSW-STN-009,2026-08-01 19:00:00,301,19,Saturday
NSW-STN-009,2026-08-01 20:00:00,56,20,Saturday
NSW-STN-009,2026-08-01 21:00:00,78,21,Saturday
NSW-STN-009,2026-08-01 22:00:00,64,22,Saturday
NSW-STN-009,2026-08-01 23:00:00,44,23,Saturday
NSW-STN-009,2026-08-02 00:00:00,64,0,Sunday
NSW-STN-009,2026-08-02 01:00:00,45,1,Sunday
NSW-STN-009,2026-08-02 02:00:00,54,2,Sunday
NSW-STN-009,2026-08-02 03:00:00,65,3,Sunday
NSW-STN-009,2026-08-02 04:00:00,73,4,Sunday
NSW-STN-009,2026-08-02 05:00:00,71,5,Sunday
NSW-STN-009,2026-08-02 06:00:00,28,6,Sunday
NSW-STN-009,2026-08-02 07:00:00,310,7,Sunday
NSW-STN-009,2026-08-02 08:00:00,276,8,Sunday
NSW-STN-009,2026-08-02 09:00:00,354,9,Sunday
NSW-STN-009,2026-08-02 10:00:00,276,10,Sunday
NSW-STN-009,2026-08-02 11:00:00,318,11,Sunday
NSW-STN-009,2026-08-02 12:00:00,260,12,Sunday
NSW-STN-009,2026-08-02 13:00:00,353,13,Sunday
NSW-STN-009,2026-08-02 14:00:00,341,14,Sunday
NSW-STN-009,2026-08-02 15:00:00,379,15,Sunday
NSW-STN-009,2026-08-02 16:00:00,342,16,Sunday
NSW-STN-009,2026-08-02 17:00:00,172,17,Sunday
NSW-STN-009,2026-08-02 18:00:00,224,18,Sunday
NSW-STN-009,2026-08-02 19:00:00,251,19,Sunday
NSW-STN-009,2026-08-02 20:00:00,56,20,Sunday
NSW-STN-009,2026-08-02 21:00:00,68,21,Sunday
NSW-STN-009,2026-08-02 22:00:00,68,22,Sunday
NSW-STN-009,2026-08-02 23:00:00,67,23,Sunday
NSW-STN-009,2026-08-03 00:00:00,67,0,Monday
NSW-STN-009,2026-08-03 01:00:00,69,1,Monday
NSW-STN-009,2026-08-03 02:00:00,47,2,Monday
NSW-STN-009,2026-08-03 03:00:00,51,3,Monday
NSW-STN-009,2026-08-03 04:00:00,47,4,Monday
NSW-STN-009,2026-08-03 05:00:00,66,5,Monday
NSW-STN-009,2026-08-03 06:00:00,33,6,Monday
NSW-STN-009,2026-08-03 07:00:00,268,7,Monday
NSW-STN-009,2026-08-03 08:00:00,333,8,Monday
NSW-STN-009,2026-08-03 09:00:00,284,9,Monday
NSW-STN-009,2026-08-03 10:00:00,324,10,Monday
NSW-STN-009,2026-08-03 11:00:00,342,11,Monday
NSW-STN-009,2026-08-03 12:00:00,344,12,Monday
NSW-STN-009,2026-08-03 13:00:00,406,13,Monday
NSW-STN-009,2026-08-03 14:00:00,212,14,Monday
NSW-STN-009,2026-08-03 15:00:00,218,15,Monday
NSW-STN-009,2026-08-03 16:00:00,365,16,Monday
NSW-STN-009,2026-08-03 17:00:00,279,17,Monday
NSW-STN-009,2026-08-03 18:00:00,319,18,Monday
NSW-STN-009,2026-08-03 19:00:00,355,19,Monday
NSW-STN-009,2026-08-03 20:00:00,43,20,Monday
NSW-STN-009,2026-08-03 21:00:00,53,21,Monday
NSW-STN-009,2026-08-03 22:00:00,48,22,Monday
NSW-STN-009,2026-08-03 23:00:00,67,23,Monday
NSW-STN-009,2026-08-04 00:00:00,56,0,Tuesday
NSW-STN-009,2026-08-04 01:00:00,47,1,Tuesday
NSW-STN-009,2026-08-04 02:00:00,67,2,Tuesday
NSW-STN-009,2026-08-04 03:00:00,73,3,Tuesday
NSW-STN-009,2026-08-04 04:00:00,62,4,Tuesday
NSW-STN-009,2026-08-04 05:00:00,51,5,Tuesday
NSW-STN-009,2026-08-04 06:00:00,68,6,Tuesday
NSW-STN-009,2026-08-04 07:00:00,308,7,Tuesday
NSW-STN-009,2026-08-04 08:00:00,274,8,Tuesday
NSW-STN-009,2026-08-04 09:00:00,401,9,Tuesday
NSW-STN-009,2026-08-04 10:00:00,205,10,Tuesday
NSW-STN-009,2026-08-04 11:00:00,258,11,Tuesday
NSW-STN-009,2026-08-04 12:00:00,228,12,Tuesday
NSW-STN-009,2026-08-04 13:00:00,302,13,Tuesday
NSW-STN-009,2026-08-04 14:00:00,257,14,Tuesday
NSW-STN-009,2026-08-04 15:00:00,279,15,Tuesday
NSW-STN-009,2026-08-04 16:00:00,122,16,Tuesday
NSW-STN-009,2026-08-04 17:00:00,250,17,Tuesday
NSW-STN-009,2026-08-04 18:00:00,202,18,Tuesday
NSW-STN-009,2026-08-04 19:00:00,273,19,Tuesday
NSW-STN-009,2026-08-04 20:00:00,60,20,Tuesday
NSW-STN-009,2026-08-04 21:00:00,47,21,Tuesday
NSW-STN-009,2026-08-04 22:00:00,62,22,Tuesday
NSW-STN-009,2026-08-04 23:00:00,72,23,Tuesday
NSW-STN-009,2026-08-05 00:00:00,58,0,Wednesday
NSW-STN-009,2026-08-05 01:00:00,42,1,Wednesday
NSW-STN-009,2026-08-05 02:00:00,60,2,Wednesday
NSW-STN-009,2026-08-05 03:00:00,84,3,Wednesday
NSW-STN-009,2026-08-05 04:00:00,69,4,Wednesday
NSW-STN-009,2026-08-05 05:00:00,61,5,Wednesday
NSW-STN-009,2026-08-05 06:00:00,63,6,Wednesday
NSW-STN-009,2026-08-05 07:00:00,280,7,Wednesday
NSW-STN-009,2026-08-05 08:00:00,319,8,Wednesday
NSW-STN-009,2026-08-05 09:00:00,277,9,Wednesday
NSW-STN-009,2026-08-05 10:00:00,315,10,Wednesday
NSW-STN-009,2026-08-05 11:00:00,261,11,Wednesday
NSW-STN-009,2026-08-05 12:00:00,292,12,Wednesday
NSW-STN-009,2026-08-05 13:00:00,208,13,Wednesday
NSW-STN-009,2026-08-05 14:00:00,352,14,Wednesday
NSW-STN-009,2026-08-05 15:00:00,236,15,Wednesday
NSW-STN-009,2026-08-05 16:00:00,225,16,Wednesday
NSW-STN-009,2026-08-05 17:00:00,336,17,Wednesday
NSW-STN-009,2026-08-05 18:00:00,323,18,Wednesday
NSW-STN-009,2026-08-05 19:00:00,192,19,Wednesday
NSW-STN-009,2026-08-05 20:00:00,65,20,Wednesday
NSW-STN-009,2026-08-05 21:00:00,45,21,Wednesday
NSW-STN-009,2026-08-05 22:00:00,44,22,Wednesday
NSW-STN-009,2026-08-05 23:00:00,56,23,Wednesday
NSW-STN-009,2026-08-06 00:00:00,76,0,Thursday
NSW-STN-009,2026-08-06 01:00:00,89,1,Thursday
NSW-STN-009,2026-08-06 02:00:00,55,2,Thursday
NSW-STN-009,2026-08-06 03:00:00,75,3,Thursday
NSW-STN-009,2026-08-06 04:00:00,73,4,Thursday
NSW-STN-009,2026-08-06 05:00:00,55,5,Thursday
NSW-STN-009,2026-08-06 06:00:00,77,6,Thursday
NSW-STN-009,2026-08-06 07:00:00,235,7,Thursday
NSW-STN-009,2026-08-06 08:00:00,365,8,Thursday
NSW-STN-009,2026-08-06 09:00:00,375,9,Thursday
NSW-STN-009,2026-08-06 10:00:00,282,10,Thursday
NSW-STN-009,2026-08-06 11:00:00,311,11,Thursday
NSW-STN-009,2026-08-06 12:00:00,285,12,Thursday
NSW-STN-009,2026-08-06 13:00:00,386,13,Thursday
NSW-STN-009,2026-08-06 14:00:00,290,14,Thursday
NSW-STN-009,2026-08-06 15:00:00,269,15,Thursday
NSW-STN-009,2026-08-06 16:00:00,332,16,Thursday
NSW-STN-009,2026-08-06 17:00:00,342,17,Thursday
NSW-STN-009,2026-08-06 18:00:00,301,18,Thursday
NSW-STN-009,2026-08-06 19:00:00,415,19,Thursday
NSW-STN-009,2026-08-06 20:00:00,54,20,Thursday
NSW-STN-009,2026-08-06 21:00:00,64,21,Thursday
NSW-STN-009,2026-08-06 22:00:00,48,22,Thursday
NSW-STN-009,2026-08-06 23:00:00,47,23,Thursday
NSW-STN-009,2026-08-07 00:00:00,56,0,Friday
NSW-STN-010,2026-08-01 00:00:00,63,0,Saturday
NSW-STN-010,2026-08-01 01:00:00,65,1,Saturday
NSW-STN-010,2026-08-01 02:00:00,40,2,Saturday
NSW-STN-010,2026-08-01 03:00:00,43,3,Saturday
NSW-STN-010,2026-08-01 04:00:00,71,4,Saturday
NSW-STN-010,2026-08-01 05:00:00,51,5,Saturday
NSW-STN-010,2026-08-01 06:00:00,36,6,Saturday
NSW-STN-010,2026-08-01 07:00:00,233,7,Saturday
NSW-STN-010,2026-08-01 08:00:00,319,8,Saturday
NSW-STN-010,2026-08-01 09:00:00,194,9,Saturday
NSW-STN-010,2026-08-01 10:00:00,240,10,Saturday
NSW-STN-010,2026-08-01 11:00:00,315,11,Saturday
NSW-STN-010,2026-08-01 12:00:00,278,12,Saturday
NSW-STN-010,2026-08-01 13:00:00,383,13,Saturday
NSW-STN-010,2026-08-01 14:00:00,285,14,Saturday
NSW-STN-010,2026-08-01 15:00:00,261,15,Saturday
NSW-STN-010,2026-08-01 16:00:00,189,16,Saturday
NSW-STN-010,2026-08-01 17:00:00,317,17,Saturday
NSW-STN-010,2026-08-01 18:00:00,242,18,Saturday
NSW-STN-010,2026-08-01 19:00:00,409,19,Saturday
NSW-STN-010,2026-08-01 20:00:00,55,20,Saturday
NSW-STN-010,2026-08-01 21:00:00,49,21,Saturday
NSW-STN-010,2026-08-01 22:00:00,60,22,Saturday
NSW-STN-010,2026-08-01 23:00:00,56,23,Saturday
NSW-STN-010,2026-08-02 00:00:00,74,0,Sunday
NSW-STN-010,2026-08-02 01:00:00,76,1,Sunday
NSW-STN-010,2026-08-02 02:00:00,77,2,Sunday
NSW-STN-010,2026-08-02 03:00:00,66,3,Sunday
NSW-STN-010,2026-08-02 04:00:00,35,4,Sunday
NSW-STN-010,2026-08-02 05:00:00,60,5,Sunday
NSW-STN-010,2026-08-02 06:00:00,56,6,Sunday
NSW-STN-010,2026-08-02 07:00:00,219,7,Sunday
NSW-STN-010,2026-08-02 08:00:00,218,8,Sunday
NSW-STN-010,2026-08-02 09:00:00,437,9,Sunday
NSW-STN-010,2026-08-02 10:00:00,314,10,Sunday
NSW-STN-010,2026-08-02 11:00:00,336,11,Sunday
NSW-STN-010,2026-08-02 12:00:00,355,12,Sunday
NSW-STN-010,2026-08-02 13:00:00,363,13,Sunday
